ID,Roots,Glosses,Occurrences,Comments,LN Base,LN Sense,LN Gloss,LN Definition,LN Note,LN Tag,Categories,Examples,Exhaustive Examples,Level,Expansion Rule,Expansion Rule Status,Generic Thing-Thing Relationships,ParentID,Brief Gloss,Linguists Assistant
678283,Gibeah-of-God,,1,,,0,the name of a town,,,,,,4|9|10|5||X,4,,0,,,,0
678285,Gibeon,,41,,,0,the name of a town in Joshua 9:3 and 18:25,,,,,,4|6|9|3|liveA|d4|6|9|17||X4|6|10|2|beC|A4|6|10|2|beU|A4|6|10|2|beD|A4|6|10|2|liveA|d4|6|10|4|comeA|d4|6|10|4|attackA|P4|6|10|5|takeB|d4|6|10|5|goA|d4|6|10|5|surroundA|P4|6|10|5|attackA|P4|6|10|9|walk/AmarchA|d4|6|10|9|arriveA|d4|6|10|10|arriveA|d4|6|10|10|defeatA|N4|6|10|10|leadC|s4|6|10|12|stayA|d4|6|10|41||X4|6|11|19|liveA|d4|6|18|25||X4|6|21|17|beK|S4|10|2|12|goA|d4|10|2|12|goA|d4|10|2|13|goA|d4|10|2|13|beF|S4|10|2|16|beF|S4|10|2|24|beF|S4|10|3|30|fightA|N4|10|5|25|killA|s4|10|20|8|beF|S4|10|21|1|liveA|d4|10|21|1|liveA|d4|10|21|2|liveA|d4|10|21|2|liveA|d4|10|21|2|liveA|d4|10|21|9|beT|S4|16|3|7|liveA|d4|16|3|7|beT|S4|16|3|7|ruleA|P4|16|7|25||X,4,,0,,,,0
678286,Gibeonite,,53,,,0,a person who was from Gibeon,,,,,,4|6|9|1|trickA|A4|6|9|15|makeC|N4|6|9|15|liveB|A4|6|9|15|promise/AswearA|P4|6|9|15|leaveB|A4|6|9|16|liveA|A4|6|9|17|liveA|A4|6|9|17||X4|6|9|18|attackA|P4|6|9|18|makeC|N4|6|9|19|promise/AswearA|P4|6|9|19|attackA|P4|6|9|19|attackA|P4|6|9|20|doA|d4|6|9|20|liveB|A4|6|9|20|killA|P4|6|9|20|makeC|d4|6|9|21|liveB|A4|6|9|21|cutA|A4|6|9|21|carryA|A4|6|9|21|makeC|d4|6|9|22||X4|6|9|23|curseA|P4|6|9|23|becomeB|A4|6|9|23|cutA|A4|6|9|23|carryA|A4|6|9|24|answerA|A4|6|9|24|beD|A4|6|9|24|killA|P4|6|9|24|lieA|A4|6|9|24|makeC|N4|6|9|25|serveA|A4|6|9|25|doA|d4|6|9|26|saveA|P4|6|9|26|killA|P4|6|9|27|cutA|A4|6|9|27|carryA|A4|6|9|27|cutA|A4|6|9|27|carryA|A4|6|9|27|beL|A4|6|10|1|makeC|A4|6|10|1|liveA|A4|6|10|4|makeC|A4|6|10|6|sendB|A4|6|10|6|sayA|A4|6|10|6|destroyA|P4|6|10|6|comeA|d4|6|10|6|saveA|P4|6|10|6|helpA|P4|6|10|6|attackA|P4|10|21|4|sayA|A4|10|21|9|killA|A4|10|21|13|killA|A,4,,0,,,,0
678288,Gideon,,314,,,0,a man's name in Judges 6:11,,,,M,,4|7|6|11|visitA|P4|7|6|11||X4|7|6|11|separateA|A4|7|6|11|hideA|A4|7|6|12|appearC|d4|7|6|12|sayA|d4|7|6|12|beI|S4|7|6|13|sayA|A4|7|6|13||X4|7|6|14|sayA|d4|7|6|14|beD|A4|7|6|14|goA|A4|7|6|14|saveA|A4|7|6|14|sendA|P4|7|6|15|sayA|A4|7|6|15||X4|7|6|15|saveA|A4|7|6|15||X4|7|6|15|beB|A4|7|6|15||X4|7|6|16|answerA|P4|7|6|16|beI|S4|7|6|16|killA|A4|7|6|17|sayA|A4|7|6|17||X4|7|6|18|returnA|A4|7|6|18|bringA|A4|7|6|18||X4|7|6|18|returnA|A4|7|6|19|goA|A4|7|6|19||X4|7|6|19|cookA|A4|7|6|19|makeA|A4|7|6|19|putA|A4|7|6|19|putA|A4|7|6|19|putA|A4|7|6|19|cookA|A4|7|6|19|bringA|A4|7|6|19|giveA|A4|7|6|20|sayA|d4|7|6|20|putA|A4|7|6|20|pourA|A4|7|6|20|obeyA|A4|7|6|21|seeA|A4|7|6|22|knowB|A4|7|6|22|seeA|A4|7|6|22|sayA|A4|7|6|22||X4|7|6|22|seeA|A4|7|6|22|becomeA|A4|7|6|23|sayA|d4|7|6|23|beD|A4|7|6|23|dieA|A4|7|6|24|buildA|A4|7|6|24|worshipA|A4|7|6|24|nameA|A4|7|6|25|destroyA|A4|7|6|25|speakA|d4|7|6|25|chooseA|A4|7|6|25||X4|7|6|25||X4|7|6|25|destroyA|A4|7|6|25|useA|A4|7|6|25|cut-downA|A4|7|6|26|buildA|A4|7|6|26||X4|7|6|26|buildA|A4|7|6|26|killA|A4|7|6|26|burnA|A4|7|6|26|burnA|A4|7|6|26|useA|A4|7|6|27|callA|A4|7|6|27|obeyA|A4|7|6|27|beD|A4|7|6|27||X4|7|6|27|seeA|P4|7|6|27|destroyA|A4|7|6|27|destroyA|A4|7|6|28|buildA|A4|7|6|28|sacrificeA|A4|7|6|29||X4|7|6|30|destroyA|A4|7|6|30|cut-downA|A4|7|6|32|callB|P4|7|6|32|destroyA|A4|7|6|32|fightA|P4|7|6|33|defeatA|A4|7|6|34|enterA|P4|7|6|34|playB|A4|7|6|34|callA|A4|7|6|35|sendA|A4|7|6|35|tellB|A4|7|6|35|comeA|d4|7|6|35|sendA|A4|7|6|35|comeA|d4|7|6|35||X4|7|6|36|sayA|A4|7|6|36|promiseA|P4|7|6|36|helpB|P4|7|6|36|saveA|A4|7|6|37|putA|A4|7|6|37|knowB|A4|7|6|37|helpB|P4|7|6|37|saveA|A4|7|6|38|wake-upA|A4|7|6|38|squeezeA|A4|7|6|38|fillA|A4|7|6|39|sayA|A4|7|6|39||X4|7|6|39|askC|A4|7|6|39|knowB|A4|7|6|39|helpB|P4|7|6|39|saveA|A4|7|7|1|set-upA|A4|7|7|1||X4|7|7|1||X4|7|7|1|callB|P4|7|7|1||X4|7|7|2|sayA|d4|7|7|2|beI|S4|7|7|2||X4|7|7|2||X4|7|7|3|tellB|A4|7|7|3|sayA|A4|7|7|3|leaveB|P4|7|7|3|stayA|N4|7|7|4|sayA|d4|7|7|4|takeB|A4|7|7|4|goA|N4|7|7|4|goA|N4|7|7|4|goA|N4|7|7|4|goA|N4|7|7|5|leadA|A4|7|7|5|sayA|d4|7|7|5|divideA|A4|7|7|7|sayA|d4|7|7|7|saveA|P4|7|7|7|tellB|A4|7|7|8|tellB|A4|7|7|8|stayA|N4|7|7|8|beF|S4|7|7|9|sayA|d4|7|7|9|get-upA|A4|7|7|9|attackA|A4|7|7|9|helpB|P4|7|7|9|defeatA|A4|7|7|10|beD|A4|7|7|10|attackA|A4|7|7|10|goA|A4|7|7|10||X4|7|7|11|arriveA|A4|7|7|11|hearC|A4|7|7|11|beD|A4|7|7|11|attackA|A4|7|7|11|goA|A4|7|7|11||X4|7|7|13|arriveA|A4|7|7|13|hearC|A4|7|7|14||X4|7|7|14|beM|A4|7|7|14|helpB|P4|7|7|14|defeatA|A4|7|7|15|hearA|A4|7|7|15|bowA|A4|7|7|15|worshipA|A4|7|7|15|returnA|A4|7|7|15|shoutA|A4|7|7|16|divideA|A4|7|7|16|giveA|A4|7|7|16|putA|A4|7|7|17|sayA|A4|7|7|17|watchB|P4|7|7|17||X4|7|7|17|doA|A4|7|7|18|fightA|B4|7|7|19|goA|A4|7|7|19|beI|S4|7|7|19|arriveA|A4|7|7|19||X4|7|7|19|playB|A4|7|7|19||X4|7|7|20||X4|7|7|20||X4|7|7|20|fightA|B4|7|7|21||X4|7|7|22||X4|7|7|23|callA|A4|7|7|24|sendA|A4|7|7|25|bringA|d4|7|7|25|beF|A4|7|8|1|askE|P4|7|8|1|prepareA|A4|7|8|1|fightA|A4|7|8|1|callA|A4|7|8|1||X4|7|8|2|answerA|A4|7|8|2|killA|A4|7|8|2||X4|7|8|3|doA|A4|7|8|3|talkA|A4|7|8|4|captureA|A4|7|8|4|goA|A4|7|8|4||X4|7|8|5|sayA|A4|7|8|5||X4|7|8|6||X4|7|8|6|catchA|A4|7|8|7|sayA|A4|7|8|7|helpB|P4|7|8|7|catchA|A4|7|8|7|catchA|A4|7|8|7|whipA|A4|7|8|8|leaveA|A4|7|8|8|goA|A4|7|8|8|askC|A4|7|8|8||X4|7|8|8||X4|7|8|8|talkA|d4|7|8|8|talkA|d4|7|8|9|sayA|A4|7|8|9|defeatA|A4|7|8|9|returnA|A4|7|8|9|destroyA|A4|7|8|11|travelA|A4|7|8|11||X4|7|8|11|surpriseA|A4|7|8|11|attackA|A4|7|8|12|runB|s4|7|8|12||X4|7|8|12|chaseA|A4|7|8|12||X4|7|8|12|captureA|A4|7|8|12||X4|7|8|12|defeatA|A4|7|8|12||X4|7|8|13|returnA|A4|7|8|13|beM|A4|7|8|13||X4|7|8|13|travelA|A4|7|8|13||X4|7|8|14|catchA|A4|7|8|14|askD|A4|7|8|14|writeA|B4|7|8|15|punishA|A4|7|8|15|goA|A4|7|8|15|sayA|A4|7|8|15|catchA|A4|7|8|15|beF|A4|7|8|15|respectA|P4|7|8|15|sayA|d4|7|8|15||X4|7|8|15|catchA|A4|7|8|16|gatherA|A4|7|8|16|punishA|A4|7|8|16|whipA|A4|7|8|17|goA|A4|7|8|17|destroyA|A4|7|8|17|killA|A4|7|8|18|sayA|A4|7|8|18|beU|S4|7|8|19|sayA|A4|7|8|19||X4|7|8|19||X4|7|8|19||X4|7|8|19|killA|A4|7|8|20|sayA|A4|7|8|20||X4|7|8|21|sayA|d4|7|8|21|killA|A4|7|8|21|killA|A4|7|8|21|takeA|A4|7|8|22|makeA|A4|7|8|22|sayA|d4|7|8|22|saveA|A4|7|8|22|ruleA|A4|7|8|22|ruleA|A4|7|8|22||X4|7|8|22||X4|7|8|23|sayA|A4|7|8|23|ruleA|A4|7|8|23||X4|7|8|24|wantA|A4|7|8|24|doA|B4|7|8|24|wantA|A4|7|8|24|giveA|d4|7|8|25|sayA|d4|7|8|25|giveA|d4|7|8|26|giveA|d4|7|8|26|giveA|d4|7|8|26|giveA|d4|7|8|27|useA|A4|7|8|27|makeA|A4|7|8|27|useA|A4|7|8|27|worshipA|A4|7|8|27|putA|A4|7|8|27|liveA|A4|7|8|27|worshipA|A4|7|8|27||X4|7|8|28|dieA|A4|7|8|28|liveB|A4|7|8|32|dieA|A4|7|8|32|beM|A4|7|8|32|dieA|A4|7|8|32|beD|A4|7|8|32||X4|7|8|32||X4|7|8|32||X4|7|8|33|dieA|A4|7|8|35|callB|S4|7|9|16||X4|7|9|16||X4|7|9|16|treatA|P4|9|12|11|sendA|P4|9|12|11|callB|P,4,,0,,,,0
678290,gift,,134,,,0,a present,,,,o,,4|1|24|10|carryA|P4|1|24|53|giveA|P4|1|25|6|giveA|P4|1|30|20|giveA|P4|1|32|20|sendC|P4|1|32|21|sendC|P4|1|33|10|acceptA|P4|1|33|10|giveA|P4|1|33|11|acceptA|P4|1|33|11|bringA|P4|1|33|11|acceptA|P4|1|34|12|askB|P4|1|34|12|wantC|P4|1|34|12|giveA|P4|1|43|15|takeA|P4|1|43|25|prepareB|P4|1|43|25|bringA|P4|1|43|26|giveA|P4|1|43|26|bringA|P4|2|3|21|giveA|P4|2|3|22|giveA|P4|2|3|22|wearA|P4|2|12|36|giveA|P4|2|22|29|giveA|P4|2|23|15|bringA|P4|2|24|5|giveA|P4|2|25|1|giveA|P4|2|25|2|bringA|P4|2|25|2|giveA|P4|2|25|2|bringA|P4|2|25|2|receiveA|P4|2|25|3|receiveA|P4|2|25|3|receiveA|P4|2|25|3|receiveA|P4|2|25|29|pourA|P4|6|8|31|giveA|P4|6|8|31|burnA|P4|7|13|16|burnA|P4|7|13|23|acceptA|P4|7|16|23|giveA|P4|8|3|17|takeA|P4|9|1|3|giveA|P4|9|1|4|giveA|P4|9|1|21|giveA|P4|9|2|13|bringA|P4|9|2|17|respectA|P4|9|2|17|giveA|P4|9|2|19|giveA|P4|9|6|3|giveA|P4|9|6|4|sendA|P4|9|6|8|giveA|P4|9|6|15|giveA|P4|9|6|17|beB|S4|9|7|1|giveA|P4|9|9|7|haveA|S4|9|9|12|giveA|P4|9|9|13|thankA|d4|9|10|8|giveA|P4|9|10|27|giveA|P4|9|11|15|giveA|P4|9|13|9|bringA|P4|9|13|9|giveA|P4|9|13|10|giveA|P4|9|13|12|giveA|P4|9|15|3|becomeB|S4|9|15|22|pleaseA|A4|9|15|22|wantC|P4|9|16|5|giveA|P4|9|16|5|giveA|P4|9|17|30|askD|P4|9|17|30|giveA|P4|9|20|6|giveA|P4|9|20|29|giveA|P4|9|25|27|bringA|P4|9|25|27|giveA|P4|9|25|35|acceptA|P4|9|26|19|giveA|P4|10|6|17|giveA|P4|10|6|18|giveA|P4|10|11|8|sendA|P4|10|15|12|giveA|P4|10|15|24|giveA|P4|10|24|22|giveA|P4|10|24|24|giveA|P4|10|24|24|giveA|P4|10|24|25|giveA|P4|16|4|2|giveA|P4|16|7|70|giveA|P4|16|7|70|payA|A4|16|7|72|giveA|P4|16|7|72|payA|A4|17|2|18|giveA|P4|17|9|19|giveA|P4|17|9|22|giveA|P4|17|9|22|giveA|P4|27|2|6|giveA|P4|27|2|46|giveA|P4|27|2|48|giveA|P4|27|5|17|keepA|P4|27|9|21|giveA|P4|27|11|38|giveA|P4|32|1|16|giveA|P4|32|2|9|giveA|P4|40|2|11|giveA|P4|40|2|11|beB|A4|40|5|23|give/AofferA|P4|40|5|24|leaveC|P4|40|5|24|give/AofferA|P4|41|1|44|giveA|P4|41|1|44|giveA|P4|41|7|11|meanC|P4|41|7|11|beG|A4|41|12|33||X4|41|12|41|giveA|P4|41|14|24|beB|S4|41|14|24|beG|A4|42|2|22|giveA|P4|44|1|4|receiveA|P4|44|1|4|sendA|P4|44|1|4|tellC|P4|49|1|14|receiveA|P4|49|1|14|receiveA|P4|49|2|8|beB|S4|49|2|8|giveA|P4|49|4|8|giveA|P4|50|4|17|getA|P4|50|4|18|bringA|P4|50|4|18|sendA|P4|50|4|18|beU|A4|50|4|18|beB|A4|50|4|18|beB|S4|50|4|18|acceptA|P4|50|4|18||X7|2|3|14|giveA|P,1,,0,,138,,1
678292,Gihon,,1,,,0,name of river in Gen. 2:13,,,,G,,4|1|2|13|beK|S,4,,0,,29,,0
678293,Gilalai,,0,,,0,a man's name,,,,,,,4,,0,,,,0
678295,Gilead,,66,,,0,the place,,,,G,,4|1|31|21|beF|S4|1|31|23|beF|S4|1|31|25|beF|S4|1|37|25|comeA|s4|6|12|2|ruleA|P4|6|12|5|ruleA|P4|6|13|11|beF|A4|6|13|25|beF|S4|6|13|31||P4|6|17|1|liveA|d4|6|17|1|receiveA|P4|6|17|5||X4|6|17|6||X4|6|20|8|beF|S4|6|20|8|beF|A4|6|21|38|beF|S4|6|22|9|travelA|N4|6|22|9|beB|A4|6|22|13|sendA|d4|6|22|13|beB|A4|6|22|15|goA|d4|6|22|32|leaveB|P4|7|5|17|liveA|d4|7|10|3||X4|7|10|4|beF|S4|7|10|8|beK|S4|7|10|17|campA|N4|7|10|18|liveA|d4|7|10|18|liveA|d4|7|11|1|liveA|d4|7|11|1||X4|7|11|1||X4|7|11|2||X4|7|11|5||X4|7|11|5|returnA|d4|7|11|6|returnA|d4|7|11|8||X4|7|11|8|liveA|d4|7|11|10||X4|7|11|11|returnA|d4|7|11|29|travelA|N4|7|11|29|beF|S4|7|11|40|beT|S4|7|12|4|liveA|d4|7|12|4||X4|7|12|4||X4|7|12|4||X4|7|12|5||X4|7|12|5||X4|7|12|5||X4|7|12|5||X4|7|12|5||X4|7|12|6||X4|7|12|6||X4|7|12|7|beT|S4|7|12|7|beF|S4|7|20|1|liveA|d4|9|11|1|beF|S4|9|11|9|beF|S4|9|13|7|goA|d4|10|2|9||X4|10|17|26|campA|N4|10|17|27|beF|S4|10|19|31|beT|S4|10|24|6|goA|d4|16|7|63|beT|S,4,,0,,50,,0
678297,Gilgal,,39,,,0,name of a place in Judges 2:1,,,,G,,4|6|4|19|campA|N4|6|4|19|beF|A4|6|4|20|carryA|d4|6|4|20|putA|N4|6|5|9|nameA|S4|6|5|9|callB|S4|6|5|9|sound-likeA|A4|6|5|10|campA|N4|6|9|6|beF|S4|6|10|6|beF|S4|6|10|7|walk/AmarchA|s4|6|10|9|walk/AmarchA|s4|6|10|15|beF|S4|6|10|43|beF|S4|6|12|23|beF|S4|6|14|6|beF|S4|6|15|7|goB|d4|6|15|7|beF|A4|6|15|7|beF|A4|7|2|1|goA|s4|7|3|19|beF|S4|9|7|16|goA|d4|9|10|8|goA|d4|9|10|8|comeA|d4|9|11|14|goA|d4|9|11|14|promiseA|N4|9|11|15|goA|d4|9|13|4|comeA|d4|9|13|7|stayA|d4|9|13|8|comeA|d4|9|13|8|comeA|d4|9|13|10|arriveA|d4|9|13|11|comeA|d4|9|13|12|comeA|d4|9|13|15|leaveA|P4|9|15|12|goA|d4|9|15|21|give/AsacrificeA|N4|9|15|33|killA|N4|10|19|15|comeA|d,4,,0,,,,0
678298,Giloh,,4,,,0,the name of a town in Joshua 15:51,,,,,,4|6|15|51||S4|10|15|12|beT|S4|10|15|12|comeA|s4|10|23|34|beT|S,4,,0,,,,0
678300,Ginnethon,,0,,,0,a man's name,,,,,,,4,,0,,,,0
678301,Girgashite,,4,,,0,a Girgashite person,,,,g,,4|1|10|16||X4|1|15|21|liveA|A4|6|3|10|leaveA|A4|6|24|11|fightA|A,4,,0,,46,,0
678302,girl,,78,,,0,a female child,,,,o,,4|1|6|2|marryA|P4|1|6|2|chooseA|P4|1|34|4|getA|P4|1|34|4|marryA|P4|2|2|18|returnA|A4|2|2|18||X4|2|2|18|askE|P4|2|2|18|returnA|A4|2|2|19|answerA|A4|2|2|19||X4|2|2|19|chaseA|P4|2|2|19|helpA|P4|2|2|19|getA|B4|2|2|19||X4|2|2|20|leaveB|A4|2|2|20|goA|A4|2|2|20|inviteA|A4|17|2|20|beC|S4|41|5|39|beD|A4|41|5|39|sleepA|A4|41|5|40||X4|41|5|40||X4|41|5|40|beF|A4|41|5|41||X4|41|5|41|sayA|d4|41|5|41||X4|41|5|41|sayA|D4|41|5|41|sayA|d4|41|5|41|get-upA|A4|41|5|42|stand-upB|A4|41|5|42|walkA|A4|41|5|42|beS|A4|41|5|43||X4|41|5|43|giveA|d4|41|6|22|sayA|d4|41|6|22|askB|A4|41|6|22|wantC|A4|41|6|22|giveA|d4|41|6|23|promise/BswearB|P4|41|6|23|askB|A4|41|6|23|giveA|d4|41|6|23|giveA|d4|41|6|25|returnD|A4|41|6|25|sayA|A4|41|6|25|wantA|A4|41|6|25|giveA|d4|41|6|26|askC|A4|41|6|28|giveA|d4|41|6|28|giveA|A4|41|6|28||X4|41|14|66|comeA|A4|41|14|66|beL|A4|41|14|67|seeB|A4|41|14|67|lookA|A4|41|14|67|sayA|A4|41|14|68|sayB|A4|41|14|68|talkA|A4|41|14|68|talkA|A4|41|14|69|seeA|A4|41|14|69|sayA|A4|41|14|70|sayB|A4|42|8|51|goA|d4|42|8|52|dieA|A4|42|8|52|sleepA|A4|42|8|53|dieA|A4|42|8|54||X4|42|8|54|sayA|d4|42|8|54|stand-upA|A4|42|8|55|liveB|A4|42|8|55|stand-upA|A4|42|8|55||X4|42|8|55||X4|42|8|55|giveA|d4|42|8|56||X4|42|8|56||X4|42|8|56||X7|1|1|2|sitA|A7|2|1|2|sitA|A,1,,0,,62,,1
678304,Gishpa,,0,,,0,a man's name,,,,,,,4,,0,,,,0
678305,Gittaim,,2,,,0,the name of a place,,,,,,4|10|4|3|run-awayA|d4|10|4|3|liveA|d,4,,0,,,,0
678307,glory,,24,,,0,the glory of God,,,,o,,4|2|16|10|appearA|A4|2|24|16|beF|A4|2|24|17|seeA|P4|2|24|17|appearB|A4|9|4|19|leaveA|A4|9|4|21|leaveA|A4|9|4|21|meanC|P4|9|4|22|leaveB|A4|27|5|20|take-awayA|P4|40|4|8|showA|P4|41|8|38|returnA|N4|41|10|37|comeA|I4|41|13|26|comeA|N4|42|2|9|shineB|A4|42|9|26|returnB|N4|42|9|32|seeA|P4|49|1|12|haveD|S4|49|1|14|haveA|S4|49|1|17|haveD|S4|49|1|18|haveA|S4|50|1|20|receiveA|P4|50|1|20|receiveA|P4|50|2|11|receiveA|P4|50|4|20|giveC|P,3,,0,,142,,0
678309,glove,,8,,,0,"what we wear on our hands to protect them from dirt, germs, etc.",,,,o,,7|3|2|2|putA|P7|3|2|2|putA|P7|3|2|9|takeA|P7|3|3|3|putA|P7|3|3|7|putA|P7|3|3|11|putA|P7|3|4|1|putA|P7|3|5|10|put-onA|P,2,,0,,25,,1
678310,gnat,,8,,,0,a tiny flying insect,,,,,,4|2|8|16|sendA|P4|2|8|16|changeA|P4|2|8|17|changeA|P4|2|8|17|beF|A4|2|8|18|changeC|d4|2|8|18|changeC|d4|2|8|18|beF|A4|2|8|19|changeC|d,1,,0,,,,0
678312,goal,,5,,,0,a thing that you work to accomplish,,,,,,4|50|3|12|reachA|P4|50|3|12|reachA|P4|50|3|12|reachA|P4|50|3|13|reachA|P4|50|3|14|runA|N,1,,0,,,,0
678314,Gob,,2,,,0,the name of a place,,,,,,4|10|21|18|fightA|N4|10|21|19|fightA|N,4,,0,,,,0
